#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,hPa,degC,degC,degC,nmi,ft
2020,8,19,6,20,198,2.6,3.4,99,99,99,999,1013,999,30.8,999,99,99
2020,8,19,6,30,206,2.6,3.7,99,99,99,999,1012.9,999,30.7,999,99,99
2020,8,19,6,40,205,2.6,3.4,0.32,6.67,4.84,289,1012.9,999,30.6,999,99,99
2020,8,19,6,50,202,3,3.9,99,99,99,999,1012.8,999,30.6,999,99,99
2020,8,19,7,0,207,3.1,4.1,99,99,99,999,1012.7,999,30.4,999,99,99
2020,8,19,7,10,203,3.2,3.9,99,99,99,999,1012.4,999,30.3,999,99,99
2020,8,19,7,20,198,3.1,3.8,99,99,99,999,1012.4,999,30.2,999,99,99
2020,8,19,7,30,198,3.2,4.2,99,99,99,999,1012.3,999,30.3,999,99,99
2020,8,19,7,40,197,3.3,4.4,0.34,6.67,5.1,272,1012.2,999,30.3,999,99,99
2020,8,19,7,50,204,3.5,4.3,99,99,99,999,1012.1,999,30.2,999,99,99
2020,8,19,8,0,201,3.7,4.8,99,99,99,999,1012.1,999,30.2,999,99,99
2020,8,19,8,10,201,4,4.9,99,99,99,999,1012.1,999,30.3,999,99,99
2020,8,19,8,20,197,4,4.8,99,99,99,999,1011.9,999,30.4,999,99,99
2020,8,19,8,30,197,3.6,4.6,99,99,99,999,1011.9,999,30.4,999,99,99
2020,8,19,8,40,196,4.3,5.4,0.33,6.67,5.08,280,1011.9,999,30.4,999,99,99
2020,8,19,8,50,200,4.2,5.2,99,99,99,999,1011.9,999,30.3,999,99,99
2020,8,19,9,0,205,4.3,5.4,99,99,99,999,1011.9,999,30.3,999,99,99
2020,8,19,9,10,202,4.4,5.3,99,99,99,999,1011.9,999,30.1,999,99,99
2020,8,19,9,20,201,4.1,5.3,99,99,99,999,1011.9,999,30.1,999,99,99
2020,8,19,9,30,206,4,5,99,99,99,999,1011.9,999,30.1,999,99,99
2020,8,19,9,40,204,3.9,4.8,0.32,6.25,4.96,296,1011.9,999,30.2,999,99,99
2020,8,19,9,50,199,3.9,5.4,99,99,99,999,1012,999,30.2,999,99,99
2020,8,19,10,0,205,3.6,4.4,99,99,99,999,1012.2,999,30.1,999,99,99
2020,8,19,10,10,196,3.4,4.3,99,99,99,999,1012.1,999,30.1,999,99,99
2020,8,19,10,20,202,3.7,4.6,99,99,99,999,1012.1,999,30.1,999,99,99
2020,8,19,10,30,202,3.8,4.8,99,99,99,999,1012.1,999,30.1,999,99,99
2020,8,19,10,40,201,4.2,5.3,0.33,6.25,5,292,1012.2,999,30.1,999,99,99
2020,8,19,10,50,203,4.1,5.1,99,99,99,999,1012.2,999,30.2,999,99,99
2020,8,19,11,0,205,4.2,5.5,99,99,99,999,1012.2,999,30,999,99,99
2020,8,19,11,10,208,4.2,5.1,99,99,99,999,1012.3,999,29.9,999,99,99
2020,8,19,11,20,212,4,5.1,99,99,99,999,1012.3,999,29.9,999,99,99
2020,8,19,11,30,212,4,5.4,99,99,99,999,1012.4,999,29.9,999,99,99
2020,8,19,11,40,222,4,5.3,0.31,5.56,4.7,284,1012.7,999,30,999,99,99
2020,8,19,11,50,215,4,5.3,99,99,99,999,1012.7,999,30,999,99,99
2020,8,19,12,0,210,4.6,5.7,99,99,99,999,1012.7,999,30,999,99,99
2020,8,19,12,10,212,4.1,5.3,99,99,99,999,1012.7,999,29.9,999,99,99
2020,8,19,12,20,213,3.9,5.3,99,99,99,999,1012.8,999,29.9,999,99,99
2020,8,19,12,30,217,4.2,5.1,99,99,99,999,1012.9,999,29.9,999,99,99
2020,8,19,12,40,229,4,5.1,0.28,5.88,4.36,262,1013,999,30,999,99,99
2020,8,19,12,50,213,3.7,4.9,99,99,99,999,1013,999,30,999,99,99
2020,8,19,13,0,208,3.7,4.8,99,99,99,999,1013.1,999,30.1,999,99,99
2020,8,19,13,10,203,3.4,4.6,99,99,99,999,1013.3,999,30.2,999,99,99
2020,8,19,13,20,216,3.9,4.8,99,99,99,999,1013.5,999,30.3,999,99,99
2020,8,19,13,30,211,3.3,4.3,99,99,99,999,1013.4,999,30.4,999,99,99
2020,8,19,13,40,217,3.1,4.1,0.29,5.88,4.43,280,1013.5,999,30.5,999,99,99
2020,8,19,13,50,220,3,3.7,99,99,99,999,1013.5,999,30.7,999,99,99
2020,8,19,14,0,213,3.1,3.7,99,99,99,999,1013.4,999,30.6,999,99,99
2020,8,19,14,10,228,3.6,6.5,99,99,99,999,1013.6,999,30.3,999,99,99
2020,8,19,14,20,289,6.1,9.4,99,99,99,999,1013.6,999,30.1,999,99,99
2020,8,19,14,30,320,5.1,7.7,99,99,99,999,1013.5,999,30.1,999,99,99
2020,8,19,14,40,326,2.9,4.7,0.33,6.25,4.33,285,1013.4,999,30.1,999,99,99
2020,8,19,14,50,305,1.5,2.7,99,99,99,999,1013.5,999,30.2,999,99,99
2020,8,19,15,0,304,1,1.4,99,99,99,999,1013.7,999,30.3,999,99,99
2020,8,19,15,10,302,1.3,1.9,99,99,99,999,1013.7,999,30.5,999,99,99
2020,8,19,15,20,276,1.1,1.5,99,99,99,999,1013.8,999,30.5,999,99,99
2020,8,19,15,30,274,1.3,1.9,99,99,99,999,1013.8,999,30.5,999,99,99
2020,8,19,15,40,261,2,2.6,0.31,5.88,4.16,271,1014,999,30.4,999,99,99
2020,8,19,15,50,271,2.1,2.7,99,99,99,999,1014,999,30.3,999,99,99
2020,8,19,16,0,236,1.7,2.5,99,99,99,999,1014,999,30.3,999,99,99
2020,8,19,16,10,274,1.8,3.1,99,99,99,999,1014.1,999,30.3,999,99,99
2020,8,19,16,20,278,3.4,4.4,99,99,99,999,1014.1,999,30.3,999,99,99
2020,8,19,16,30,260,2.6,3.4,99,99,99,999,1013.8,999,30.4,999,99,99
2020,8,19,16,40,247,1.6,2.7,0.29,5.88,3.94,300,1014,999,30.4,999,99,99
2020,8,19,16,50,216,1.6,2.7,99,99,99,999,1013.8,999,30.4,999,99,99
2020,8,19,17,0,218,1.2,2,99,99,99,999,1013.8,999,30.4,999,99,99
2020,8,19,17,10,232,3.2,6.7,99,99,99,999,1013.5,999,30.4,999,99,99
2020,8,19,17,20,222,2.9,5.1,99,99,99,999,1013.6,999,30.4,999,99,99
2020,8,19,17,30,219,3,4.8,99,99,99,999,1013.6,999,30.5,999,99,99
2020,8,19,17,40,220,3.1,3.8,0.29,5,3.98,291,1013.5,999,30.4,999,99,99
2020,8,19,17,50,213,3,3.7,99,99,99,999,1013.3,999,30.3,999,99,99
2020,8,19,18,0,217,2.7,3.3,99,99,99,999,1013.5,999,30.3,999,99,99
2020,8,19,18,10,220,2.6,3.5,99,99,99,999,1013.3,999,30.3,999,99,99
2020,8,19,18,20,229,2.8,3.5,99,99,99,999,1013.3,999,30.3,999,99,99
2020,8,19,18,30,228,2.3,3,99,99,99,999,1013.3,999,30.4,999,99,99
2020,8,19,18,40,215,2.5,3.7,0.32,5.56,3.72,307,1013,999,30.3,999,99,99
2020,8,19,18,50,238,2.6,3.3,99,99,99,999,1012.9,999,30.3,999,99,99
2020,8,19,19,0,238,2.3,3.2,99,99,99,999,1012.8,999,30.4,999,99,99
2020,8,19,19,10,241,2.5,3.3,99,99,99,999,1012.7,999,30.4,999,99,99
2020,8,19,19,20,236,2.9,3.6,99,99,99,999,1012.6,999,30.4,999,99,99
2020,8,19,19,30,229,2.3,2.8,99,99,99,999,1012.6,999,30.4,999,99,99
2020,8,19,19,40,219,2.3,3,0.3,5.56,3.86,305,1012.5,999,30.5,999,99,99
2020,8,19,19,50,202,2.1,2.9,99,99,99,999,1012.2,999,30.5,999,99,99
2020,8,19,20,0,206,2.9,4.4,99,99,99,999,1012.2,999,30.7,999,99,99
2020,8,19,20,10,216,4.1,5,99,99,99,999,1011.9,999,30.5,999,99,99
2020,8,19,20,20,211,3.3,4.8,99,99,99,999,1011.8,999,30.6,999,99,99
2020,8,19,20,30,210,3.5,4.5,99,99,99,999,1011.6,999,30.6,999,99,99
2020,8,19,20,40,222,3.7,4.8,0.28,5.26,4.1,295,1011.5,999,30.6,999,99,99
2020,8,19,20,50,219,3.9,5.1,99,99,99,999,1011.6,999,30.6,999,99,99
2020,8,19,21,0,215,3.9,5.2,99,99,99,999,1011.3,999,30.5,999,99,99
2020,8,19,21,10,216,3.8,4.8,99,99,99,999,1011.2,999,30.4,999,99,99
2020,8,19,21,20,206,3.6,4.8,99,99,99,999,1011.4,999,30.4,999,99,99
2020,8,19,21,30,209,3.6,5.1,99,99,99,999,1011.4,999,30.6,999,99,99
2020,8,19,21,40,225,4.6,5.8,0.24,99,3.9,999,1011.3,999,30.5,999,99,99
2020,8,19,21,50,218,4.3,5.3,99,99,99,999,1011.4,999,30.4,999,99,99
2020,8,19,22,0,223,4.4,5.7,99,99,99,999,1011.2,999,30.5,999,99,99
2020,8,19,22,10,224,4.1,5,99,99,99,999,1011.2,999,30.8,999,99,99
2020,8,19,22,20,230,3.7,4.8,99,99,99,999,1011.1,999,30.7,999,99,99
2020,8,19,22,30,235,3.3,4.2,99,99,99,999,1011.1,999,30.5,999,99,99
2020,8,19,22,40,227,3.1,4.3,0.22,99,4.23,999,1011.1,999,30.6,999,99,99
2020,8,19,22,50,229,3.5,4.5,99,99,99,999,1011.2,999,30.6,999,99,99
2020,8,19,23,0,228,3.5,4.6,99,99,99,999,1011.3,999,30.8,999,99,99
2020,8,19,23,10,216,3.4,4.4,99,99,99,999,1011.2,999,30.7,999,99,99
2020,8,19,23,20,214,4,4.6,99,99,99,999,1011.1,999,30.6,999,99,99
2020,8,19,23,30,203,4.2,5.7,99,99,99,999,1011.1,999,30.6,999,99,99
2020,8,19,23,40,198,4.2,5.8,0.2,99,4.34,999,1011.2,999,30.6,999,99,99
2020,8,19,23,50,202,4,5.3,99,99,99,999,1011.4,999,30.6,999,99,99
2020,8,20,0,0,203,4.1,5,99,99,99,999,1011.5,999,30.6,999,99,99
2020,8,20,0,10,206,3.2,4.5,99,99,99,999,1011.6,999,30.7,999,99,99
2020,8,20,0,20,195,3.1,4.1,99,99,99,999,1011.6,999,30.4,999,99,99
2020,8,20,0,30,191,3.2,4,99,99,99,999,1011.7,999,30.4,999,99,99
2020,8,20,0,40,200,2.8,4,0.19,99,4.13,999,1011.9,999,30.4,999,99,99
2020,8,20,0,50,209,2.5,3.3,99,99,99,999,1012.1,999,30.4,999,99,99
2020,8,20,1,0,214,3,3.8,99,99,99,999,1012.2,999,30.4,999,99,99
2020,8,20,1,10,203,2.8,3.3,99,99,99,999,1012.2,999,30.3,999,99,99
2020,8,20,1,20,213,2.8,3.7,99,99,99,999,1012.2,999,30.3,999,99,99
2020,8,20,1,30,207,2.3,3.3,99,99,99,999,1012.3,999,30.3,999,99,99
2020,8,20,1,40,204,2.6,3.4,0.2,99,4.07,999,1012.2,999,30.3,999,99,99
2020,8,20,1,50,198,2.4,3.8,99,99,99,999,1012.2,999,30.2,999,99,99
2020,8,20,2,0,205,2.6,3.2,99,99,99,999,1012.3,999,30.3,999,99,99
2020,8,20,2,10,217,3.1,4,99,99,99,999,1012.4,999,30.4,999,99,99
2020,8,20,2,20,215,3.7,5.2,99,99,99,999,1012.4,999,30.4,999,99,99
2020,8,20,2,30,215,4,4.5,99,99,99,999,1012.5,999,30.4,999,99,99
2020,8,20,2,40,195,3.5,4.2,0.22,99,4.29,999,1012.4,999,30.3,999,99,99
2020,8,20,2,50,184,2.2,3.1,99,99,99,999,1012.5,999,30.3,999,99,99
2020,8,20,3,0,178,2.5,3.2,99,99,99,999,1012.7,999,30.3,999,99,99
2020,8,20,3,10,176,2.5,3.7,99,99,99,999,1012.6,999,30.3,999,99,99
2020,8,20,3,20,183,2.6,3.7,99,99,99,999,1012.7,999,30.4,999,99,99
2020,8,20,3,30,205,2.4,3,99,99,99,999,1012.8,999,30.5,999,99,99
2020,8,20,3,40,225,2.6,3.7,0.22,99,4.25,999,1012.8,999,30.5,999,99,99
2020,8,20,3,50,236,3.2,4.2,99,99,99,999,1012.9,999,30.6,999,99,99
2020,8,20,4,0,227,3.1,4.1,99,99,99,999,1012.9,999,30.6,999,99,99
2020,8,20,4,10,221,2.3,3.2,99,99,99,999,1013,999,30.5,999,99,99
2020,8,20,4,20,224,1.8,2.5,99,99,99,999,1013.2,999,30.5,999,99,99
2020,8,20,4,30,213,1.8,2.3,99,99,99,999,1013.2,999,30.6,999,99,99
2020,8,20,4,40,217,2,2.8,0.19,99,4.02,999,1013.2,999,30.6,999,99,99
2020,8,20,4,50,204,1.6,2.1,99,99,99,999,1013.3,999,30.5,999,99,99
2020,8,20,5,0,222,1.5,2.4,99,99,99,999,1013.4,999,30.6,999,99,99
2020,8,20,5,10,207,1.4,2.2,99,99,99,999,1013.2,999,30.6,999,99,99
2020,8,20,5,20,206,2.1,2.8,99,99,99,999,1013.1,999,30.5,999,99,99
2020,8,20,5,30,203,2.1,2.7,99,99,99,999,1013,999,30.5,999,99,99
2020,8,20,5,40,198,2.2,3.2,0.18,99,3.84,999,1012.9,999,30.5,999,99,99
2020,8,20,5,50,217,2.2,2.8,99,99,99,999,1012.8,999,30.5,999,99,99
2020,8,20,6,0,218,2.2,3,99,99,99,999,1012.7,999,30.5,999,99,99
2020,8,20,6,10,208,2.4,3.3,99,99,99,999,1012.5,999,30.5,999,99,99
2020,8,20,6,20,207,2.3,3,99,99,99,999,1012.4,999,30.5,999,99,99
2020,8,20,6,30,209,2.4,3.3,99,99,99,999,1012.5,999,30.5,999,99,99
2020,8,20,6,40,204,2.6,3.5,0.17,99,3.99,999,1012.5,999,30.5,999,99,99
2020,8,20,6,50,195,2.8,3.7,99,99,99,999,1012.5,999,30.5,999,99,99
2020,8,20,7,0,185,3.3,4.3,99,99,99,999,1012.4,999,30.5,999,99,99
2020,8,20,7,10,181,3.6,4.3,99,99,99,999,1012.4,999,30.5,999,99,99
2020,8,20,7,20,181,3.8,4.6,99,99,99,999,1012.4,999,30.5,999,99,99
2020,8,20,7,30,176,3.7,4.8,99,99,99,999,1012.5,999,30.6,999,99,99
2020,8,20,7,40,164,3.6,4.8,0.17,99,3.96,999,1012.4,999,30.5,999,99,99
2020,8,20,7,50,159,3.6,4.8,99,99,99,999,1012.1,999,30.4,999,99,99
2020,8,20,8,0,157,3.6,4.5,99,99,99,999,1012.1,999,30.4,999,99,99
2020,8,20,8,10,163,3.9,4.8,99,99,99,999,1012.2,999,30.4,999,99,99
2020,8,20,8,20,165,3.8,4.8,99,99,99,999,1012.3,999,30.3,999,99,99
2020,8,20,8,30,165,3.7,5.3,99,99,99,999,1012.3,999,30.3,999,99,99
2020,8,20,8,40,166,4.1,5,0.17,99,3.94,999,1012.5,999,30.3,999,99,99
2020,8,20,8,50,168,3.9,4.9,99,99,99,999,1012.3,999,30.3,999,99,99
2020,8,20,9,0,217,8,10.9,99,99,99,999,1012.3,999,30.3,999,99,99
2020,8,20,9,10,190,6.3,9,99,99,99,999,1012.8,999,30.3,999,99,99
2020,8,20,9,20,159,11.9,17.9,99,99,99,999,1012.7,999,30.3,999,99,99
2020,8,20,9,30,137,10.5,15.5,99,99,99,999,1012.9,999,30.3,999,99,99
2020,8,20,9,40,155,8.1,10.1,0.19,99,2.92,999,1013.1,999,30.3,999,99,99
2020,8,20,9,50,162,8.9,13.2,99,99,99,999,1012.7,999,30.3,999,99,99
2020,8,20,10,0,127,5.8,14.4,99,99,99,999,1012.3,999,30.3,999,99,99
2020,8,20,10,10,94,2.9,4.8,99,99,99,999,1012.4,999,30.2,999,99,99
2020,8,20,10,20,114,2.5,4.9,99,99,99,999,1012.4,999,30.2,999,99,99
2020,8,20,10,30,99,2.4,3.4,99,99,99,999,1012.4,999,30.2,999,99,99
2020,8,20,10,40,108,2.4,3.5,0.23,99,2.97,999,1012.4,999,30.3,999,99,99
2020,8,20,10,50,107,1.9,2.9,99,99,99,999,1012.6,999,30.3,999,99,99
2020,8,20,11,0,125,2.3,3.2,99,99,99,999,1012.4,999,30.3,999,99,99
2020,8,20,11,10,127,2.8,4.2,99,99,99,999,1012.7,999,30.3,999,99,99
2020,8,20,11,20,127,2.4,3.3,99,99,99,999,1012.7,999,30.2,999,99,99
2020,8,20,11,30,124,2,2.5,99,99,99,999,1012.6,999,30.3,999,99,99
2020,8,20,11,40,126,2.3,3.2,0.27,4.17,3.32,158,1012.6,999,30.3,999,99,99
2020,8,20,11,50,136,3.1,4,99,99,99,999,1012.7,999,30.3,999,99,99
2020,8,20,12,0,152,3.6,5,99,99,99,999,1012.7,999,30.3,999,99,99
2020,8,20,12,10,158,2.9,3.7,99,99,99,999,1012.7,999,30.3,999,99,99
2020,8,20,12,20,140,3.3,4.6,99,99,99,999,1012.5,999,30.3,999,99,99
2020,8,20,12,30,140,3.2,4,99,99,99,999,1012.5,999,30.3,999,99,99
2020,8,20,12,40,135,3.3,4.2,0.22,99,3.13,999,1012.4,999,30.3,999,99,99
2020,8,20,12,50,129,3.2,4.1,99,99,99,999,1012.4,999,30.3,999,99,99
2020,8,20,13,0,142,3.9,5.2,99,99,99,999,1012.3,999,30.3,999,99,99
2020,8,20,13,10,162,5.5,6.8,99,99,99,999,1012.1,999,30.3,999,99,99
2020,8,20,13,20,169,5.6,6.6,99,99,99,999,1012.1,999,30.2,999,99,99
2020,8,20,13,30,164,5.4,6.8,99,99,99,999,1012.3,999,30.2,999,99,99
2020,8,20,13,40,168,5.5,6.4,0.2,99,3.22,999,1012.4,999,30.3,999,99,99
2020,8,20,13,50,164,5.4,6.8,99,99,99,999,1012.7,999,30.3,999,99,99
2020,8,20,14,0,172,5.5,6.6,99,99,99,999,1012.9,999,30.3,999,99,99
2020,8,20,14,10,172,5.4,6.4,99,99,99,999,1013,999,30.3,999,99,99
2020,8,20,14,20,181,5.6,6.6,99,99,99,999,1013.1,999,30.3,999,99,99
2020,8,20,14,30,180,5.8,7,99,99,99,999,1013.1,999,30.3,999,99,99
2020,8,20,14,40,180,5.5,6.9,0.23,99,3.01,999,1013.2,999,30.3,999,99,99
2020,8,20,14,50,183,5.2,6.3,99,99,99,999,1013.4,999,30.3,999,99,99
2020,8,20,15,0,186,5.3,6.4,99,99,99,999,1013.4,999,30.3,999,99,99
2020,8,20,15,10,180,5.5,6.6,99,99,99,999,1013.5,999,30.3,999,99,99
2020,8,20,15,20,176,5.3,6.4,99,99,99,999,1013.5,999,30.3,999,99,99
2020,8,20,15,30,174,5.3,6.2,99,99,99,999,1013.3,999,30.4,999,99,99
2020,8,20,15,40,183,5.2,6.2,0.24,99,2.94,999,1013.3,999,30.4,999,99,99
2020,8,20,15,50,184,5.5,6.6,99,99,99,999,1013.3,999,30.4,999,99,99
2020,8,20,16,0,175,5.6,6.8,99,99,99,999,1013.3,999,30.4,999,99,99
2020,8,20,16,10,175,5.2,6.1,99,99,99,999,1013.2,999,30.4,999,99,99
2020,8,20,16,20,181,5.4,6.6,99,99,99,999,1013.3,999,30.4,999,99,99
2020,8,20,16,30,181,5.9,7.5,99,99,99,999,1013.3,999,30.4,999,99,99
2020,8,20,16,40,178,6.5,7.5,0.27,4,2.94,121,1013.1,999,30.4,999,99,99
2020,8,20,16,50,178,6.1,7.5,99,99,99,999,1013,999,30.5,999,99,99
2020,8,20,17,0,188,5.8,6.8,99,99,99,999,1012.9,999,30.5,999,99,99
2020,8,20,17,10,185,5.9,7.1,99,99,99,999,1012.7,999,30.6,999,99,99
2020,8,20,17,20,185,6.6,8,99,99,99,999,1012.5,999,30.5,999,99,99
2020,8,20,17,30,187,7,8.4,99,99,99,999,1012.5,999,30.6,999,99,99
2020,8,20,17,40,196,6.8,8,0.28,2.15,2.75,359,1012.5,999,30.6,999,99,99
2020,8,20,17,50,195,6.7,8.1,99,99,99,999,1012.4,999,30.6,999,99,99
2020,8,20,18,0,194,7.5,8.6,99,99,99,999,1012.2,999,30.6,999,99,99
2020,8,20,18,10,197,7,8.5,99,99,99,999,1012.2,999,30.6,999,99,99
2020,8,20,18,20,204,6.6,8.1,99,99,99,999,1012.1,999,30.6,999,99,99
2020,8,20,18,30,209,6.8,8.3,99,99,99,999,1012,999,30.6,999,99,99
2020,8,20,18,40,208,6.6,8,0.32,3.85,2.93,137,1011.9,999,30.6,999,99,99
2020,8,20,18,50,204,6.9,8.2,99,99,99,999,1011.9,999,30.5,999,99,99
2020,8,20,19,0,204,7,8.1,99,99,99,999,1011.8,999,30.5,999,99,99
2020,8,20,19,10,206,7.1,8.2,99,99,99,999,1012,999,30.5,999,99,99
2020,8,20,19,20,202,7.2,8.5,99,99,99,999,1012.1,999,30.4,999,99,99
2020,8,20,19,30,200,6.9,8.1,99,99,99,999,1012.1,999,30.3,999,99,99
2020,8,20,19,40,161,7,9,0.43,4.17,3.03,126,1011.9,999,30.4,999,99,99
2020,8,20,19,50,171,6.4,9,99,99,99,999,1011.6,999,30.4,999,99,99
2020,8,20,20,0,176,6.6,8.1,99,99,99,999,1011.6,999,30.3,999,99,99
2020,8,20,20,10,174,6.6,7.9,99,99,99,999,1011.4,999,30.3,999,99,99
2020,8,20,20,20,192,6.3,8.1,99,99,99,999,1011.3,999,30.3,999,99,99
2020,8,20,20,30,204,6.7,8.5,99,99,99,999,1011.3,999,999,999,99,99
2020,8,20,20,40,215,6.6,7.5,0.46,3.33,3,147,1011.4,999,30.3,999,99,99
2020,8,20,20,50,222,6.7,8.3,99,99,99,999,1011.4,999,30.3,999,99,99
2020,8,20,21,0,229,7.1,8.6,99,99,99,999,1011.4,999,30.3,999,99,99
2020,8,20,21,10,236,6.3,7.7,99,99,99,999,1011.5,999,30.3,999,99,99
2020,8,20,21,20,234,6.9,7.8,99,99,99,999,1011.6,999,30.3,999,99,99
2020,8,20,21,30,239,6.4,7.6,99,99,99,999,1011.6,999,30.3,999,99,99
2020,8,20,21,40,242,6.2,7.5,0.41,2.86,2.91,189,1011.4,999,30.3,999,99,99
2020,8,20,21,50,239,5.6,7,99,99,99,999,1011.2,999,30.3,999,99,99
2020,8,20,22,0,236,5.4,6.3,99,99,99,999,1011.3,999,30.3,999,99,99
2020,8,20,22,10,235,4.9,5.9,99,99,99,999,1011.3,999,30.4,999,99,99
2020,8,20,22,20,241,4.4,5.3,99,99,99,999,1011.4,999,30.4,999,99,99
2020,8,20,22,30,244,4.6,5.5,99,99,99,999,1011.3,999,30.4,999,99,99
2020,8,20,22,40,244,4.1,4.8,0.38,4.17,2.97,169,1011.3,999,30.2,999,99,99
2020,8,20,22,50,241,4.2,5.2,99,99,99,999,1011.4,999,30.1,999,99,99
2020,8,20,23,0,235,3.7,4.6,99,99,99,999,1011.6,999,30,999,99,99
2020,8,20,23,10,229,3.5,4.3,99,99,99,999,1011.6,999,30,999,99,99
2020,8,20,23,20,231,3.8,4.6,99,99,99,999,1011.5,999,30,999,99,99
2020,8,20,23,30,231,4.3,5.4,99,99,99,999,1011.2,999,30,999,99,99
2020,8,20,23,40,222,4.8,5.8,0.39,4.55,3.08,134,1010.8,999,30,999,99,99
2020,8,20,23,50,223,5.1,6.1,99,99,99,999,1010.9,999,30.1,999,99,99
2020,8,21,0,0,223,5.5,6.4,99,99,99,999,1010.8,999,30.1,999,99,99
2020,8,21,0,10,223,6.2,7.5,99,99,99,999,1010.8,999,30.1,999,99,99
2020,8,21,0,20,228,6.1,7.1,99,99,99,999,1011,999,30.1,999,99,99
2020,8,21,0,30,235,6.2,7.1,99,99,99,999,1011.1,999,30.1,999,99,99
2020,8,21,0,40,259,5.6,7,0.45,5,3.75,132,1011.4,999,30.2,999,99,99
2020,8,21,0,50,308,3.7,6.1,99,99,99,999,1011.6,999,30.2,999,99,99
2020,8,21,1,0,334,4.6,6,99,99,99,999,1011.6,999,30.2,999,99,99
2020,8,21,1,10,340,5.8,7.1,99,99,99,999,1011.6,999,30.2,999,99,99
2020,8,21,1,20,336,4.8,6.8,99,99,99,999,1011.7,999,30.2,999,99,99
2020,8,21,1,30,344,2.9,4.2,99,99,99,999,1011.8,999,30.2,999,99,99
2020,8,21,1,40,349,2.8,3.9,0.46,5.26,3.79,133,1011.9,999,30.2,999,99,99
2020,8,21,1,50,339,2.2,3.2,99,99,99,999,1012.3,999,30.2,999,99,99
2020,8,21,2,0,347,2.1,3.1,99,99,99,999,1012.7,999,30.2,999,99,99
2020,8,21,2,10,21,3.4,4.8,99,99,99,999,1012.7,999,30.2,999,99,99
2020,8,21,2,20,28,4.9,6.3,99,99,99,999,1013,999,30.2,999,99,99
2020,8,21,2,30,26,4.6,6.6,99,99,99,999,1013,999,30.3,999,99,99
2020,8,21,2,40,25,4.6,6.3,0.5,5.26,3.78,128,1013,999,30.3,999,99,99
2020,8,21,2,50,29,3.7,5.4,99,99,99,999,1013,999,30.3,999,99,99
2020,8,21,3,0,21,4.1,5.9,99,99,99,999,1013,999,30.2,999,99,99
2020,8,21,3,10,14,3,3.8,99,99,99,999,1012.9,999,30.2,999,99,99
2020,8,21,3,20,35,3,4.1,99,99,99,999,1012.8,999,30.2,999,99,99
2020,8,21,3,30,53,3.1,4.3,99,99,99,999,1012.8,999,30.2,999,99,99
2020,8,21,3,40,67,2.8,4.3,0.54,5.56,3.93,133,1012.9,999,30.3,999,99,99
2020,8,21,3,50,108,2.2,3.7,99,99,99,999,1013,999,30.2,999,99,99
2020,8,21,4,0,102,2.3,3.4,99,99,99,999,1013,999,30.2,999,99,99
2020,8,21,4,10,103,2.5,4,99,99,99,999,1012.7,999,30.2,999,99,99
2020,8,21,4,20,98,2.3,3.4,99,99,99,999,1012.7,999,30.3,999,99,99
2020,8,21,4,30,90,2.2,3.4,99,99,99,999,1012.7,999,30.3,999,99,99
2020,8,21,4,40,86,1.7,2.7,0.68,5,4.13,310,1013,999,30.3,999,99,99
2020,8,21,4,50,110,2.4,3.5,99,99,99,999,1013.2,999,30.3,999,99,99
2020,8,21,5,0,127,2.7,4.1,99,99,99,999,1013,999,30.4,999,99,99
2020,8,21,5,10,133,2.2,3.3,99,99,99,999,1012.9,999,30.3,999,99,99
2020,8,21,5,20,119,2.4,4.4,99,99,99,999,1012.7,999,30.3,999,99,99
2020,8,21,5,30,126,2.3,3.8,99,99,99,999,1012.7,999,30.3,999,99,99
2020,8,21,5,40,112,2.6,3.9,0.78,4.55,4.15,20,1012.7,999,30.3,999,99,99
2020,8,21,5,50,134,2.5,3.9,99,99,99,999,1012.6,999,30.3,999,99,99
2020,8,21,6,0,121,1.7,3.1,99,99,99,999,1012.9,999,30.3,999,99,99
2020,8,21,6,10,119,1.9,3,99,99,99,999,1012.7,999,30.2,999,99,99
2020,8,21,6,20,100,1.6,3.5,99,99,99,999,1012.5,999,30.2,999,99,99
2020,8,21,6,30,138,0.5,1.4,99,99,99,999,1012.5,999,30.2,999,99,99
2020,8,21,6,40,171,1.4,2.7,0.87,5.56,4.29,6,1012.6,999,30.3,999,99,99
2020,8,21,6,50,182,1.7,3.4,99,99,99,999,1012.5,999,30.2,999,99,99
2020,8,21,7,0,204,2.9,4.8,99,99,99,999,1012.5,999,30.2,999,99,99
2020,8,21,7,10,207,3.7,5.1,99,99,99,999,1012.4,999,30.1,999,99,99
2020,8,21,7,20,214,3.9,5.2,99,99,99,999,1012.3,999,30,999,99,99
2020,8,21,7,30,217,3.7,5,99,99,99,999,1012.3,999,30,999,99,99
2020,8,21,7,40,221,3.4,4.6,1.09,7.69,4.84,354,1012.1,999,30,999,99,99
2020,8,21,7,50,222,3.2,4.3,99,99,99,999,1012.1,999,30.1,999,99,99
2020,8,21,8,0,225,2.7,4.3,99,99,99,999,1011.9,999,30.1,999,99,99
2020,8,21,8,10,234,2.2,3.5,99,99,99,999,1011.9,999,30.1,999,99,99
